DateTime,Zone 1 Power Consumption,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows
2017-06-03 10:50:00,33479.2053,22.64,66.85,0.069,781.0,638.1
2017-06-03 11:00:00,33708.07947,22.71,65.92,0.07,800.0,400.5
2017-06-03 11:10:00,33593.64238,22.81,65.42,0.069,817.0,180.9
2017-06-03 11:20:00,34560.0,22.93,67.19,0.07,832.0,101.5
2017-06-03 11:30:00,35081.3245,22.82,68.06,0.068,843.0,89.6
2017-06-03 11:40:00,35272.05298,22.65,68.36,0.07,856.0,85.6
2017-06-03 11:50:00,35488.21192,22.8,68.23,0.071,867.0,84.4
2017-06-03 12:00:00,35526.35762,22.72,68.06,0.069,879.0,82.7
2017-06-03 12:10:00,35653.50993,23.14,67.16,0.073,888.0,81.9
2017-06-03 12:20:00,35666.22517,23.08,67.5,0.072,893.0,81.6
2017-06-03 12:30:00,36238.4106,23.3,66.0,0.07,898.0,81.2
2017-06-03 12:40:00,35856.95364,23.33,65.46,0.069,901.0,80.3
2017-06-03 12:50:00,36225.69536,23.4,64.96,0.071,903.0,79.5
2017-06-03 13:00:00,36492.71523,23.18,64.86,0.07,906.0,77.2
2017-06-03 13:10:00,36759.7351,23.08,65.33,0.069,905.0,77.2
2017-06-03 13:20:00,36441.8543,23.1,65.93,0.07,904.0,77.0
2017-06-03 13:30:00,36581.72185,23.18,64.5,0.07,900.0,76.6
2017-06-03 13:40:00,37052.18543,23.25,63.93,0.071,895.0,75.3
2017-06-03 13:50:00,36874.17219,23.42,63.86,0.07,892.0,74.0
2017-06-03 14:00:00,36632.58278,23.38,62.13,0.069,884.0,73.2
2017-06-03 14:10:00,36785.16556,23.4,61.23,0.071,875.0,73.6
2017-06-03 14:20:00,36861.45695,23.36,62.46,0.069,866.0,73.1
2017-06-03 14:30:00,36912.31788,23.35,62.46,0.07,853.0,74.1
2017-06-03 14:40:00,36874.17219,23.3,61.66,0.069,841.0,74.8
2017-06-03 14:50:00,36543.57616,23.6,60.26,0.07,827.0,76.7
2017-06-03 15:00:00,36162.11921,23.82,60.26,0.07,811.0,79.8
2017-06-03 15:10:00,36454.56954,23.69,60.99,0.071,793.0,81.6
2017-06-03 15:20:00,36594.43709,23.64,61.02,0.07,775.0,82.8
2017-06-03 15:30:00,36594.43709,23.75,62.26,0.069,755.0,85.3
2017-06-03 15:40:00,36683.44371,23.67,62.56,0.071,710.0,88.6
2017-06-03 15:50:00,36734.30464,23.38,63.65,0.07,710.0,93.2
2017-06-03 16:00:00,36950.46358,23.2,65.29,0.071,683.5,98.6
2017-06-03 16:10:00,36874.17219,23.07,66.26,0.069,660.7,101.5
2017-06-03 16:20:00,36569.00662,23.34,65.75,0.069,636.1,102.3
2017-06-03 16:30:00,36569.00662,23.06,66.36,0.069,608.5,104.2
2017-06-03 16:40:00,36861.45695,23.17,66.96,0.068,585.1,104.0
2017-06-03 16:50:00,37370.06623,23.02,66.96,0.069,534.4,103.1
2017-06-03 17:00:00,37331.92053,23.12,66.86,0.069,530.6,104.4
2017-06-03 17:10:00,37637.08609,23.14,66.09,0.07,505.0,113.3
2017-06-03 17:20:00,37687.94702,23.03,66.46,0.069,475.6,151.0
2017-06-03 17:30:00,37853.24503,22.96,66.12,0.07,446.5,255.8
2017-06-03 17:40:00,38412.71523,22.77,65.72,0.069,414.7,348.1
2017-06-03 17:50:00,38705.16556,22.64,67.05,0.069,383.0,370.3
2017-06-03 18:00:00,39023.04636,22.54,67.52,0.07,347.2,346.0
2017-06-03 18:10:00,40002.11921,22.51,68.32,0.071,317.5,316.3
2017-06-03 18:20:00,40447.15232,22.21,69.15,0.069,275.8,272.0
2017-06-03 18:30:00,41260.92715,22.12,70.4,0.068,250.4,247.9
2017-06-03 18:40:00,41947.54967,22.1,71.2,0.071,221.9,219.0
2017-06-03 18:50:00,43409.80132,21.97,72.1,0.069,198.0,196.4
2017-06-03 19:00:00,44935.62914,21.88,72.6,0.066,166.2,164.0
2017-06-03 19:10:00,47415.09934,21.71,73.6,0.07,121.7,118.1
2017-06-03 19:20:00,48737.48344,21.63,74.4,0.068,115.8,112.0
2017-06-03 19:30:00,47809.27152,21.57,75.3,0.071,96.6,91.1
2017-06-03 19:40:00,45647.68212,21.45,76.2,0.066,72.8,66.55
2017-06-03 19:50:00,45482.38411,21.31,77.4,0.068,47.86,43.32
2017-06-03 20:00:00,45762.11921,21.22,77.8,0.068,28.25,24.4
2017-06-03 20:10:00,46563.17881,21.09,78.9,0.069,15.72,13.09
2017-06-03 20:20:00,47008.21192,21.02,79.3,0.071,8.19,6.875
2017-06-03 20:30:00,46893.77483,20.88,79.8,0.067,4.114,3.376
2017-06-03 20:40:00,46753.90728,20.82,80.1,0.066,1.507,1.223
2017-06-03 20:50:00,46957.35099,20.74,80.3,0.071,0.154,0.174
2017-06-03 21:00:00,46486.88742,20.71,80.5,0.074,0.073,0.074
2017-06-03 21:10:00,46156.29139,20.67,80.6,0.074,0.077,0.093
2017-06-03 21:20:00,45571.39073,20.67,80.7,0.073,0.062,0.059
2017-06-03 21:30:00,45189.93377,20.64,80.9,0.073,0.055,0.078
2017-06-03 21:40:00,45164.50331,20.6,81.2,0.069,0.077,0.056
2017-06-03 21:50:00,45355.23179,20.6,81.5,0.068,0.048,0.067
2017-06-03 22:00:00,45355.23179,20.52,81.8,0.066,0.091,0.074
2017-06-03 22:10:00,45456.95364,20.46,82.1,0.068,0.044,0.141
2017-06-03 22:20:00,45622.25166,20.41,82.3,0.072,0.044,0.196
2017-06-03 22:30:00,45520.5298,20.41,82.3,0.072,0.059,0.133
2017-06-03 22:40:00,45062.78146,20.45,82.6,0.071,0.062,0.115
2017-06-03 22:50:00,44528.74172,20.43,83.1,0.069,0.022,0.137
2017-06-03 23:00:00,43994.70199,20.4,83.4,0.066,0.048,0.1
2017-06-03 23:10:00,43486.09272,20.39,83.8,0.065,0.04,0.152
2017-06-03 23:20:00,42863.04636,20.36,84.2,0.066,0.04,0.089
2017-06-03 23:30:00,42214.56954,20.3,84.5,0.07,0.044,0.119
2017-06-03 23:40:00,41502.51656,20.2,84.7,0.07,0.04,0.13
2017-06-03 23:50:00,41108.34437,20.13,84.8,0.067,0.062,0.13
2017-06-04 00:00:00,40256.42384,20.11,85.1,0.065,0.048,0.156
2017-06-04 00:10:00,40243.70861,20.14,85.1,0.066,0.073,0.085
2017-06-04 00:20:00,39824.10596,20.13,85.4,0.066,0.062,0.122
2017-06-04 00:30:00,39328.21192,20.11,85.7,0.068,0.044,0.152
2017-06-04 00:40:00,39162.91391,20.1,85.9,0.068,0.051,0.126
2017-06-04 00:50:00,36950.46358,20.12,86.0,0.07,0.062,0.126
2017-06-04 01:00:00,36708.87417,20.12,85.9,0.067,0.033,0.141
2017-06-04 01:10:00,37649.80132,20.1,85.8,0.067,0.055,0.096
2017-06-04 01:20:00,38171.12583,20.12,85.6,0.069,0.044,0.141
2017-06-04 01:30:00,38489.00662,20.14,85.2,0.067,0.048,0.1
2017-06-04 01:40:00,39429.93377,20.07,85.1,0.07,0.055,0.148
2017-06-04 01:50:00,40358.1457,20.15,84.8,0.07,0.062,0.148
2017-06-04 02:00:00,40892.18543,20.23,84.5,0.071,0.048,0.133
2017-06-04 02:10:00,41171.92053,20.24,84.2,0.071,0.088,0.13
2017-06-04 02:20:00,40917.61589,20.23,84.2,0.07,0.077,0.122
2017-06-04 02:30:00,39798.6755,20.2,84.5,0.071,0.037,0.119
2017-06-04 02:40:00,38883.17881,20.12,84.7,0.069,0.055,0.126
2017-06-04 02:50:00,38514.43709,20.07,84.7,0.07,0.077,0.093
2017-06-04 03:00:00,37713.37748,20.08,84.8,0.069,0.051,0.141
2017-06-04 03:10:00,36734.30464,20.05,84.9,0.069,0.051,0.159
2017-06-04 03:20:00,34852.45033,20.02,85.0,0.069,0.048,0.13
2017-06-04 03:30:00,32640.0,19.97,84.9,0.071,0.055,0.1
2017-06-04 03:40:00,31165.03311,19.98,84.3,0.068,0.044,0.185
2017-06-04 03:50:00,30147.81457,20.05,83.5,0.068,0.073,0.137
2017-06-04 04:00:00,29397.61589,20.14,82.9,0.069,0.048,0.148
2017-06-04 04:10:00,28609.27152,20.18,82.5,0.07,0.048,0.145
2017-06-04 04:20:00,28151.52318,20.24,82.1,0.067,0.048,0.115
2017-06-04 04:30:00,27261.45695,20.32,82.2,0.068,0.048,0.152
2017-06-04 04:40:00,25659.33775,20.37,82.6,0.072,0.055,0.115
2017-06-04 04:50:00,24311.52318,20.33,83.0,0.068,0.08,0.089
2017-06-04 05:00:00,23472.31788,20.29,83.4,0.067,0.048,0.122
2017-06-04 05:10:00,22989.13907,20.28,83.7,0.066,0.062,0.119
2017-06-04 05:20:00,22378.80795,20.06,83.8,0.067,0.066,0.115
2017-06-04 05:30:00,22035.49669,20.01,83.8,0.068,0.077,0.178
2017-06-04 05:40:00,21984.63576,20.05,83.7,0.066,0.095,0.152
2017-06-04 05:50:00,21641.3245,20.11,84.2,0.068,0.347,0.382
2017-06-04 06:00:00,21348.87417,20.07,84.8,0.069,1.134,0.964
2017-06-04 06:10:00,21348.87417,20.03,85.5,0.068,2.575,1.975
2017-06-04 06:20:00,21310.72848,19.96,86.2,0.067,4.945,3.928
2017-06-04 06:30:00,21298.01325,19.83,86.5,0.068,9.29,7.26
2017-06-04 06:40:00,21539.60265,19.8,86.8,0.067,13.1,10.23
2017-06-04 06:50:00,21412.45033,19.83,87.0,0.067,17.35,13.74
2017-06-04 07:00:00,21450.59603,19.81,87.1,0.067,26.68,20.88
2017-06-04 07:10:00,21387.01987,19.87,87.1,0.067,33.82,26.59
2017-06-04 07:20:00,21272.58278,19.93,87.1,0.068,46.62,35.87
2017-06-04 07:30:00,21081.8543,19.98,87.1,0.067,67.33,50.54
2017-06-04 07:40:00,21158.1457,19.95,86.8,0.068,96.1,75.3
2017-06-04 07:50:00,21132.71523,20.02,86.3,0.068,112.4,89.5
2017-06-04 08:00:00,21107.28477,20.21,85.6,0.067,128.2,100.0
2017-06-04 08:10:00,21336.15894,20.37,85.0,0.071,124.5,97.4
2017-06-04 08:20:00,21615.89404,20.43,84.2,0.071,125.9,103.0
2017-06-04 08:30:00,22010.06623,20.49,84.0,0.067,142.5,116.0
2017-06-04 08:40:00,22963.70861,20.45,83.0,0.072,156.7,127.0
2017-06-04 08:50:00,23294.30464,20.56,82.3,0.064,168.7,135.1
2017-06-04 09:00:00,23637.61589,20.61,81.7,0.068,187.9,151.0
2017-06-04 09:10:00,23752.05298,20.73,81.1,0.071,219.9,172.3
2017-06-04 09:20:00,24108.07947,20.82,80.1,0.068,255.9,203.4
2017-06-04 09:30:00,24438.6755,20.99,79.4,0.07,316.1,249.3
2017-06-04 09:40:00,24756.55629,21.11,78.5,0.067,445.4,369.3
2017-06-04 09:50:00,24972.71523,21.44,77.6,0.069,532.9,453.5
2017-06-04 10:00:00,25290.59603,21.67,75.0,0.072,599.8,513.7
2017-06-04 10:10:00,25735.62914,21.97,74.1,0.068,636.0,541.3
2017-06-04 10:20:00,26625.69536,22.03,74.1,0.07,674.9,566.7
2017-06-04 10:30:00,27350.46358,22.06,73.1,0.073,584.0,474.6
2017-06-04 10:40:00,27770.06623,22.04,73.4,0.068,567.3,449.3
2017-06-04 10:50:00,28418.54305,22.04,73.6,0.071,579.1,440.2
2017-06-04 11:00:00,28876.29139,22.25,74.1,0.071,713.0,479.9
2017-06-04 11:10:00,28456.68874,22.25,73.1,0.069,538.5,357.5
2017-06-04 11:20:00,28723.70861,22.06,72.6,0.069,418.7,312.0
2017-06-04 11:30:00,28990.72848,22.12,72.7,0.068,566.3,387.0
2017-06-04 11:40:00,29486.62252,22.31,72.3,0.072,504.0,345.6
2017-06-04 11:50:00,29664.63576,22.49,71.6,0.069,608.1,406.8
2017-06-04 12:00:00,29753.64238,22.62,70.5,0.071,575.3,412.8
2017-06-04 12:10:00,30198.6755,22.63,70.4,0.07,591.5,428.9
2017-06-04 12:20:00,30363.97351,22.56,70.0,0.071,459.8,350.4
2017-06-04 12:30:00,30452.98013,22.61,69.92,0.069,387.1,303.6
2017-06-04 12:40:00,30669.13907,22.59,70.7,0.067,429.9,327.6
2017-06-04 12:50:00,30936.15894,22.57,71.4,0.072,362.4,283.9
2017-06-04 13:00:00,31037.88079,22.61,70.8,0.07,528.0,377.3
2017-06-04 13:10:00,29156.02649,22.74,70.3,0.07,630.3,411.9
2017-06-04 13:20:00,27388.60927,22.87,68.52,0.069,413.1,298.3
2017-06-04 13:30:00,27325.03311,22.75,69.39,0.068,640.8,439.3
2017-06-04 13:40:00,27731.92053,22.55,70.2,0.067,404.4,313.4
2017-06-04 13:50:00,28126.09272,22.45,71.4,0.068,380.4,291.9
2017-06-04 14:00:00,28049.80132,22.38,71.9,0.07,513.7,392.5
2017-06-04 14:10:00,28265.96026,22.51,71.7,0.07,285.2,246.7
2017-06-04 14:20:00,28596.55629,22.49,72.4,0.071,278.9,217.6
2017-06-04 14:30:00,28621.98675,22.47,73.0,0.07,246.7,197.0
2017-06-04 14:40:00,28532.98013,22.32,73.5,0.074,366.1,288.2
2017-06-04 14:50:00,28583.84106,22.29,73.6,0.072,219.3,174.4
2017-06-04 15:00:00,28520.2649,22.05,74.5,0.067,201.3,159.5
2017-06-04 15:10:00,28545.69536,22.13,74.7,0.07,224.2,180.0
2017-06-04 15:20:00,28901.72185,22.13,74.4,0.067,231.4,185.6
2017-06-04 15:30:00,29016.15894,22.09,74.8,0.069,187.7,149.6
2017-06-04 15:40:00,28927.15232,22.11,74.9,0.071,186.3,149.1
2017-06-04 15:50:00,29003.44371,22.06,75.4,0.071,142.6,114.8
2017-06-04 16:00:00,29028.87417,22.14,75.5,0.07,246.6,201.2
2017-06-04 16:10:00,29054.30464,22.2,75.8,0.066,214.3,173.0
2017-06-04 16:20:00,28939.86755,22.17,76.0,0.066,176.9,139.6
2017-06-04 16:30:00,29117.88079,22.06,76.2,0.067,119.5,94.8
2017-06-04 16:40:00,29295.89404,21.98,76.3,0.069,117.0,92.6
2017-06-04 16:50:00,29499.33775,21.91,76.3,0.068,137.8,109.4
2017-06-04 17:00:00,29702.78146,21.94,76.4,0.065,148.2,117.7
2017-06-04 17:10:00,30020.66225,21.98,76.9,0.071,150.2,118.5
2017-06-04 17:20:00,30274.96689,21.81,78.0,0.068,95.7,77.9
2017-06-04 17:30:00,31610.06623,21.68,78.3,0.066,147.0,120.1
2017-06-04 17:40:00,34852.45033,21.75,77.8,0.068,124.8,99.8
2017-06-04 17:50:00,35373.77483,21.87,76.8,0.069,180.1,142.2
2017-06-04 18:00:00,35704.37086,22.06,75.8,0.069,164.5,132.2
2017-06-04 18:10:00,36073.11258,22.01,75.2,0.071,192.3,154.4
2017-06-04 18:20:00,36772.45033,21.92,75.7,0.068,204.3,163.2
2017-06-04 18:30:00,37764.23841,21.94,76.1,0.068,177.6,140.4
2017-06-04 18:40:00,38514.43709,21.83,76.7,0.071,150.2,117.5
2017-06-04 18:50:00,39849.53642,21.81,77.5,0.071,132.9,107.4
2017-06-04 19:00:00,41159.2053,21.79,78.1,0.066,106.3,85.0
2017-06-04 19:10:00,43180.92715,21.7,78.2,0.066,78.9,64.18
2017-06-04 19:20:00,44872.05298,21.6,78.4,0.068,57.94,47.17
2017-06-04 19:30:00,44973.77483,21.49,78.8,0.072,40.01,32.55
2017-06-04 19:40:00,43486.09272,21.43,79.2,0.069,33.14,26.74
2017-06-04 19:50:00,42519.7351,21.37,80.2,0.066,30.32,24.66
2017-06-04 20:00:00,42875.76159,21.31,80.5,0.066,26.35,21.34
2017-06-04 20:10:00,43257.21854,21.16,80.4,0.073,18.07,14.87
2017-06-04 20:20:00,43308.07947,21.13,80.6,0.073,9.57,8.03
2017-06-04 20:30:00,43460.66225,21.08,80.9,0.073,5.355,4.399
2017-06-04 20:40:00,43613.24503,21.0,81.6,0.07,1.463,1.242
2017-06-04 20:50:00,43549.66887,20.91,82.3,0.069,0.205,0.211
2017-06-04 21:00:00,42964.76821,20.83,82.7,0.072,0.084,0.093
2017-06-04 21:10:00,42748.60927,20.75,83.1,0.07,0.044,0.133
2017-06-04 21:20:00,42265.43046,20.69,83.3,0.065,0.059,0.056
2017-06-04 21:30:00,41998.4106,20.67,83.5,0.066,0.051,0.13
2017-06-04 21:40:00,42685.03311,20.65,83.8,0.066,0.048,0.107
2017-06-04 21:50:00,42774.03974,20.65,84.4,0.068,0.059,0.115
2017-06-04 22:00:00,42634.17219,20.6,84.7,0.067,0.066,0.078
2017-06-04 22:10:00,42761.3245,20.59,85.0,0.066,0.095,0.122
2017-06-04 22:20:00,43104.63576,20.56,85.2,0.067,0.059,0.122
2017-06-04 22:30:00,43066.49007,20.54,85.6,0.065,0.048,0.122
2017-06-04 22:40:00,42672.31788,20.55,86.1,0.065,0.029,0.096
2017-06-04 22:50:00,42214.56954,20.57,86.4,0.069,0.059,0.093
2017-06-04 23:00:00,41464.37086,20.55,86.6,0.067,0.066,0.17
2017-06-04 23:10:00,41337.21854,20.46,86.9,0.066,0.069,0.093
2017-06-04 23:20:00,41171.92053,20.43,87.1,0.065,0.033,0.133
2017-06-04 23:30:00,40790.46358,20.4,87.1,0.067,0.055,0.126
2017-06-04 23:40:00,40065.69536,20.46,87.1,0.069,0.051,0.085
2017-06-04 23:50:00,39646.09272,20.73,87.2,0.068,0.051,0.093
2017-06-05 00:00:00,39340.92715,20.7,87.5,0.065,0.026,0.163
2017-06-05 00:10:00,38679.7351,20.66,87.9,0.067,0.051,0.141
2017-06-05 00:20:00,38094.83444,20.6,88.2,0.069,0.059,0.093
2017-06-05 00:30:00,37700.66225,20.56,88.4,0.066,0.069,0.115
2017-06-05 00:40:00,36950.46358,20.56,88.6,0.067,0.059,0.107
2017-06-05 00:50:00,36658.01325,20.55,88.8,0.064,0.04,0.167
2017-06-05 01:00:00,36416.42384,20.54,89.0,0.065,0.037,0.163
2017-06-05 01:10:00,36352.84768,20.51,89.2,0.065,0.062,0.163
2017-06-05 01:20:00,36365.56291,20.47,89.3,0.065,0.044,0.141
2017-06-05 01:30:00,37077.61589,20.44,89.3,0.063,0.048,0.137
2017-06-05 01:40:00,37751.52318,20.43,89.3,0.064,0.062,0.115
2017-06-05 01:50:00,38845.03311,20.43,89.2,0.067,0.055,0.1
2017-06-05 02:00:00,39735.09934,20.38,89.1,0.064,0.029,0.152
2017-06-05 02:10:00,39607.94702,20.3,89.0,0.065,0.073,0.104
2017-06-05 02:20:00,39150.19868,20.24,88.4,0.067,0.037,0.152
2017-06-05 02:30:00,38463.57616,20.45,88.1,0.069,0.062,0.152
2017-06-05 02:40:00,37713.37748,20.48,87.9,0.067,0.062,0.13
2017-06-05 02:50:00,37192.05298,20.44,87.8,0.066,0.048,0.111
2017-06-05 03:00:00,36543.57616,20.46,87.7,0.065,0.048,0.13
2017-06-05 03:10:00,35869.66887,20.4,87.7,0.063,0.059,0.163
2017-06-05 03:20:00,33886.09272,20.36,87.6,0.065,0.055,0.148
2017-06-05 03:30:00,31940.66225,20.36,87.5,0.065,0.037,0.156
2017-06-05 03:40:00,30478.4106,20.38,87.5,0.066,0.033,0.17
2017-06-05 03:50:00,29372.18543,20.35,87.6,0.067,0.055,0.148
2017-06-05 04:00:00,28329.53642,20.26,87.6,0.065,0.055,0.174
2017-06-05 04:10:00,27935.36424,20.25,87.6,0.067,0.04,0.085
2017-06-05 04:20:00,27350.46358,20.24,87.5,0.066,0.059,0.133
2017-06-05 04:30:00,26447.68212,20.22,87.4,0.067,0.04,0.13
2017-06-05 04:40:00,25099.86755,20.21,87.4,0.067,0.062,0.096
2017-06-05 04:50:00,23917.35099,20.14,88.0,0.067,0.059,0.13
2017-06-05 05:00:00,23129.00662,20.11,88.3,0.067,0.037,0.107
2017-06-05 05:10:00,22442.38411,20.02,88.8,0.065,0.073,0.137
2017-06-05 05:20:00,22048.21192,20.02,89.0,0.066,0.073,0.107
2017-06-05 05:30:00,22162.64901,19.96,89.3,0.065,0.062,0.104
2017-06-05 05:40:00,21895.62914,19.83,89.5,0.066,0.143,0.148
2017-06-05 05:50:00,21679.4702,19.79,89.6,0.066,0.384,0.289
2017-06-05 06:00:00,21654.03974,19.81,89.6,0.067,1.068,0.789
2017-06-05 06:10:00,21641.3245,19.86,89.4,0.065,3.08,2.498
2017-06-05 06:20:00,21679.4702,19.9,89.1,0.067,6.96,5.619
2017-06-05 06:30:00,22124.50331,19.99,88.9,0.066,10.93,8.77
2017-06-05 06:40:00,22251.65563,20.08,88.5,0.067,13.73,11.41
2017-06-05 06:50:00,22467.81457,20.17,88.1,0.068,20.24,16.2
2017-06-05 07:00:00,22607.68212,20.25,88.0,0.065,29.32,23.25
2017-06-05 07:10:00,22874.70199,20.31,87.7,0.063,44.25,35.14
2017-06-05 07:20:00,23014.56954,20.41,87.5,0.066,52.29,41.28
2017-06-05 07:30:00,23281.5894,20.48,87.2,0.067,83.2,66.29
2017-06-05 07:40:00,23879.2053,20.57,86.7,0.067,106.8,84.2
2017-06-05 07:50:00,24133.50993,20.68,86.1,0.07,167.6,137.7
2017-06-05 08:00:00,24578.54305,20.84,85.4,0.069,226.7,193.8
2017-06-05 08:10:00,25010.86093,20.97,84.2,0.069,270.8,231.9
2017-06-05 08:20:00,25786.49007,21.24,83.2,0.07,294.1,253.3
2017-06-05 08:30:00,26256.95364,21.41,81.9,0.068,327.2,281.6
2017-06-05 08:40:00,25392.31788,21.59,81.5,0.071,366.0,312.1
2017-06-05 08:50:00,26206.09272,21.7,81.2,0.069,408.4,346.1
2017-06-05 09:00:00,27439.4702,21.71,80.8,0.074,382.1,324.7
2017-06-05 09:10:00,27464.90066,21.8,80.5,0.068,299.3,243.9
2017-06-05 09:20:00,28087.94702,21.87,79.6,0.074,372.7,307.7
2017-06-05 09:30:00,28990.72848,21.97,77.3,0.069,451.2,374.6
2017-06-05 09:40:00,29753.64238,22.3,77.6,0.072,417.5,340.5
2017-06-05 09:50:00,29715.49669,22.06,77.6,0.07,346.2,279.2
2017-06-05 10:00:00,30020.66225,22.05,76.8,0.069,262.2,207.7
2017-06-05 10:10:00,30452.98013,22.23,75.9,0.069,441.9,358.4
2017-06-05 10:20:00,31012.45033,22.31,75.8,0.071,551.3,447.2
2017-06-05 10:30:00,31444.76821,22.39,75.3,0.071,551.0,451.2
2017-06-05 10:40:00,32309.40397,22.66,74.4,0.071,586.1,481.3
2017-06-05 10:50:00,33466.49007,23.0,73.2,0.068,611.9,479.1
2017-06-05 11:00:00,33708.07947,23.16,71.8,0.072,729.0,508.4
2017-06-05 11:10:00,34229.40397,23.15,71.9,0.072,784.0,452.5
2017-06-05 11:20:00,34381.98675,23.17,71.2,0.066,613.9,368.7
2017-06-05 11:30:00,34267.54967,23.22,70.1,0.07,731.0,409.0
2017-06-05 11:40:00,34954.17219,23.2,70.1,0.069,574.1,345.6
2017-06-05 11:50:00,35144.90066,23.29,69.07,0.068,772.0,343.0
2017-06-05 12:00:00,34992.31788,23.51,67.8,0.069,839.0,335.2
2017-06-05 12:10:00,35437.35099,23.66,67.93,0.07,815.0,336.2
2017-06-05 12:20:00,35602.64901,23.57,67.83,0.07,864.0,342.8
2017-06-05 12:30:00,35666.22517,23.85,67.36,0.069,849.0,362.5
2017-06-05 12:40:00,36034.96689,23.64,67.56,0.07,825.0,376.9
2017-06-05 12:50:00,36200.2649,23.63,66.99,0.068,794.0,394.2
2017-06-05 13:00:00,36543.57616,23.43,67.66,0.072,670.7,383.6
2017-06-05 13:10:00,30020.66225,23.54,68.06,0.068,709.0,399.3
2017-06-05 13:20:00,30096.95364,23.44,68.72,0.072,388.0,286.5
2017-06-05 13:30:00,31368.47682,23.07,71.3,0.071,321.7,255.5
2017-06-05 13:40:00,31635.49669,22.8,72.2,0.069,382.2,285.5
2017-06-05 13:50:00,32194.96689,22.68,73.2,0.071,337.4,257.2
2017-06-05 14:00:00,32678.1457,22.51,74.3,0.069,358.5,269.6
2017-06-05 14:10:00,33733.50993,22.45,75.2,0.07,421.8,308.3
2017-06-05 14:20:00,33720.7947,22.47,75.6,0.073,639.9,413.8
2017-06-05 14:30:00,34254.83444,22.71,74.9,0.067,590.5,390.0
2017-06-05 14:40:00,35513.64238,22.44,75.8,0.067,455.5,318.1
2017-06-05 14:50:00,35399.2053,22.34,76.4,0.07,281.5,213.1
2017-06-05 15:00:00,35526.35762,22.32,76.4,0.067,198.0,151.3
2017-06-05 15:10:00,35666.22517,22.2,77.3,0.07,256.2,192.6
2017-06-05 15:20:00,35755.23179,21.97,78.4,0.069,273.0,213.3
2017-06-05 15:30:00,35742.51656,21.88,78.5,0.067,228.2,184.1
2017-06-05 15:40:00,35348.34437,22.1,78.1,0.065,159.5,128.1
2017-06-05 15:50:00,35043.17881,22.14,77.0,0.073,156.6,125.6
2017-06-05 16:00:00,34674.43709,22.18,77.5,0.068,272.5,207.4
2017-06-05 16:10:00,34674.43709,22.21,78.2,0.068,352.9,253.7
2017-06-05 16:20:00,34699.86755,22.08,79.0,0.071,267.7,203.3
2017-06-05 16:30:00,34712.58278,21.99,79.6,0.065,208.3,161.4
2017-06-05 16:40:00,34687.15232,21.79,79.7,0.064,296.1,201.2
2017-06-05 16:50:00,34992.31788,21.87,79.5,0.07,252.9,195.8
2017-06-05 17:00:00,35030.46358,21.86,79.4,0.071,268.4,195.2
2017-06-05 17:10:00,35411.92053,21.89,78.9,0.071,271.0,203.3
2017-06-05 17:20:00,35895.09934,21.94,78.5,0.07,164.4,130.1
2017-06-05 17:30:00,36276.55629,21.85,77.4,0.068,92.3,75.1
2017-06-05 17:40:00,36480.0,21.89,77.9,0.07,91.8,71.7
2017-06-05 17:50:00,36505.43046,21.7,78.9,0.072,134.1,105.4
2017-06-05 18:00:00,36658.01325,21.77,79.0,0.07,205.7,165.8
2017-06-05 18:10:00,37293.77483,21.88,78.2,0.067,221.1,180.3
2017-06-05 18:20:00,38120.2649,21.89,78.2,0.068,158.6,132.8
2017-06-05 18:30:00,38997.61589,21.8,78.5,0.067,159.2,131.1
2017-06-05 18:40:00,39887.68212,21.81,78.7,0.07,183.3,153.8
2017-06-05 18:50:00,40892.18543,21.81,79.0,0.071,174.1,143.2
2017-06-05 19:00:00,42290.86093,21.66,79.9,0.068,120.6,96.9
2017-06-05 19:10:00,44414.30464,21.46,81.2,0.07,56.03,44.43
2017-06-05 19:20:00,46385.16556,21.41,82.1,0.067,34.58,27.79
2017-06-05 19:30:00,46067.28477,21.3,82.7,0.072,40.54,31.95
2017-06-05 19:40:00,44427.01987,21.26,83.6,0.067,40.99,31.5
2017-06-05 19:50:00,43753.11258,21.18,84.3,0.07,27.25,20.94
2017-06-05 20:00:00,44465.16556,21.16,84.4,0.072,15.33,11.86
2017-06-05 20:10:00,45278.9404,21.03,84.6,0.071,10.9,8.69
2017-06-05 20:20:00,45609.53642,21.04,84.7,0.07,2.626,2.053
2017-06-05 20:30:00,45673.11258,21.05,84.8,0.071,1.046,0.897
2017-06-05 20:40:00,45749.40397,21.05,85.1,0.068,0.219,0.296
2017-06-05 20:50:00,45673.11258,21.06,85.4,0.068,0.066,0.152
2017-06-05 21:00:00,45189.93377,21.0,85.7,0.068,0.066,0.093
2017-06-05 21:10:00,45037.35099,20.95,85.8,0.066,0.051,0.152
2017-06-05 21:20:00,44465.16556,20.99,85.9,0.072,0.059,0.067
2017-06-05 21:30:00,43803.97351,20.98,86.0,0.072,0.066,0.141
2017-06-05 21:40:00,43842.11921,20.95,85.9,0.069,0.062,0.085
2017-06-05 21:50:00,44134.56954,21.0,85.9,0.07,0.051,0.115
2017-06-05 22:00:00,43689.53642,21.06,86.0,0.071,0.062,0.096
2017-06-05 22:10:00,43892.98013,21.05,86.0,0.071,0.048,0.13
